,0,1
0,0.0,170.76001262901286
1,1.0,198.93242878439625
2,2.0,188.94857416232503
3,3.0,114.3601080482261
4,4.0,233.93312211156697
5,5.0,81.65566284831114
6,6.0,77.91251427746906
7,7.0,90.854588943241
8,8.0,81.50945581893785
9,9.0,74.60045992628149
10,10.0,102.26914644265294
11,11.0,111.41913423217966
12,12.0,313.81016271887177
13,13.0,139.59837738900956
14,14.0,89.3343390981579
15,15.0,108.19282288810896
16,16.0,115.34885306266631
17,17.0,145.09403638766102
18,18.0,100.82122147069111
19,19.0,106.06514018710342
20,20.0,170.99124504089798
21,21.0,19.268721799603842
22,22.0,114.67067993751007
23,23.0,94.01144773610753
24,24.0,103.21506617099718
25,0.0,322.29145449808675
26,0.8928571428571429,330.5845199241545
27,1.7857142857142858,336.59676662030154
28,2.678571428571429,325.3079529035095
29,3.5714285714285716,333.8203493642047
30,4.464285714285714,341.7401212738402
31,5.357142857142858,336.59328686629044
32,6.25,331.9192518134673
33,7.142857142857143,330.8724433608929
34,8.035714285714286,326.528934822385
35,8.928571428571429,321.9148824908529
36,9.821428571428571,320.75380497346407
37,10.714285714285715,323.0211409099632
38,11.607142857142858,323.72846164003136
39,12.5,335.4209258763928
40,13.392857142857144,337.5584335771483
41,14.285714285714286,339.41960548446343
42,15.178571428571429,338.6133972755918
43,16.071428571428573,336.10239752817597
44,16.964285714285715,340.55085875347027
45,17.857142857142858,334.51323107436747
46,18.75,330.1291102310547
47,19.642857142857142,329.0336161900764
48,20.53571428571429,330.4744992370039
49,21.42857142857143,333.09010651928196
50,22.321428571428573,333.02412689189964
51,23.214285714285715,330.1911829902318
52,24.107142857142858,302.2868686078732
